Phenotype,Ancestry,Collapsing model,Phenotypic category,P value,No. samples,No. cases,No. cases with QV,Proportion cases with QV,No. controls,No. controls with QV,Proportion controls with QV,Odds ratio,Odds ratio LCI,Odds ratio UCI
Union#I20#Angina pectoris,European,ptvraredmg,Chapter IX Diseases of the circulatory system,0.0807,155587,34976,0,0,120611,12,0.000099493412706967,0,,
Union#I25#Chronic ischaemic heart disease,European,ptvraredmg,Chapter IX Diseases of the circulatory system,0.0078,162796,50351,0,0,112445,14,0.000124505313708924,0,,
Union#I251#Atherosclerotic heart disease,European,ptvraredmg,Chapter IX Diseases of the circulatory system,0.0766,141785,35753,0,0,106032,11,0.000103742266485589,0,,
Union#I519#Heart disease unspecified,European,ptvraredmg,Chapter IX Diseases of the circulatory system,0.0868,154859,34591,0,0,120268,13,0.000108091928027405,0,,
Union#I693#Sequelae of cerebral infarction,European,ptvraredmg,Chapter IX Diseases of the circulatory system,0.0957,127209,981,1,0.00101936799184506,126228,12,0.0000950660709192889,10.7327,1.3942,82.6233
Union#I84#Haemorrhoids,European,ptvraredmg,Chapter IX Diseases of the circulatory system,0.0962,187527,28884,0,0,158643,18,0.000113462302150111,0,,
Union#I871#Compression of vein,European,ptvraredmg,Chapter IX Diseases of the circulatory system,0.0391,140000,328,1,0.00304878048780488,139672,16,0.000114554098172862,26.6927,3.5295,201.8697
131491#Source of report of J43 (Emphysema),European,ptvraredmg,Chapter X Diseases of the respiratory system,0.0746,361937,5636,2,0.00035486160397445,356301,27,0.0000757786253757357,4.6842,1.1136,19.7031
40001#Block J40-J47#J40-J47 Chronic lower respiratory diseases,European,ptvraredmg,Chapter X Diseases of the respiratory system,0.0865,352177,1383,1,0.000723065798987708,350794,22,0.0000627148696956048,11.537,1.554,85.6534
40001#J44#Other chronic obstructive pulmonary disease,European,ptvraredmg,Chapter X Diseases of the respiratory system,0.086,340274,1132,1,0.00088339222614841,339142,26,0.0000766640522259113,11.5322,1.5635,85.058
40001#J440#Chronic obstructive pulmonary disease with acute lower respiratory infection,European,ptvraredmg,Chapter X Diseases of the respiratory system,0.0393,321181,495,1,0.00202020202020202,320686,25,0.0000779578777994674,25.9645,3.5112,191.9992
40002#Block J20-J22#J20-J22 Other acute lower respiratory infections,European,ptvraredmg,Chapter X Diseases of the respiratory system,0.0487,340208,606,1,0.00165016501650165,339602,27,0.0000795048321270193,20.7882,2.8203,153.2306
40002#J22#Unspecified acute lower respiratory infection,European,ptvraredmg,Chapter X Diseases of the respiratory system,0.0415,339642,600,1,0.00166666666666667,339042,23,0.0000678382029365093,24.6076,3.3178,182.5118
41202#J188#Other pneumonia organism unspecified,European,ptvraredmg,Chapter X Diseases of the respiratory system,0.0026,405336,36,1,0.0277777777777778,405300,28,0.0000690846286701209,413.5429,54.748,3123.7275
41202#J189#Pneumonia unspecified,European,ptvraredmg,Chapter X Diseases of the respiratory system,0.0934,331174,7433,2,0.000269070361899637,323741,21,0.0000648666681081482,4.1489,0.9726,17.698
41202#J329#Chronic sinusitis unspecified,European,ptvraredmg,Chapter X Diseases of the respiratory system,0.0887,406600,1300,1,0.000769230769230769,405300,28,0.0000690846286701209,11.1424,1.5149,81.9571
41202#J338#Other polyp of sinus,European,ptvraredmg,Chapter X Diseases of the respiratory system,0.0426,291162,633,1,0.00157977883096367,290529,19,0.0000653979465044798,24.193,3.2337,180.9999
41202#J84#Other interstitial pulmonary diseases,European,ptvraredmg,Chapter X Diseases of the respiratory system,0.0764,310513,1232,1,0.000811688311688312,309281,19,0.0000614328070589529,13.2225,1.7687,98.8516
41202#J841#Other interstitial pulmonary diseases with fibrosis,European,ptvraredmg,Chapter X Diseases of the respiratory system,0.0715,294037,908,1,0.00110132158590308,293129,23,0.0000784637480426706,14.0504,1.8954,104.1538
Union#J069#Acute upper respiratory infection unspecified,European,ptvraredmg,Chapter X Diseases of the respiratory system,0.0937,200596,1513,1,0.000660938532716457,199083,12,0.0000602763671433523,10.9717,1.4257,84.435
Union#J188#Other pneumonia organism unspecified,European,ptvraredmg,Chapter X Diseases of the respiratory system,0.006,213534,75,1,0.0133333333333333,213459,16,0.0000749558463217761,180.2728,23.6022,1376.9204
Union#J329#Chronic sinusitis unspecified,European,ptvraredmg,Chapter X Diseases of the respiratory system,0.028,205325,3185,2,0.000627943485086342,202140,15,0.0000742059958444642,8.4669,1.9354,37.0404
Union#J338#Other polyp of sinus,European,ptvraredmg,Chapter X Diseases of the respiratory system,0.0866,153592,991,1,0.00100908173562059,152601,13,0.0000851894810649996,11.8561,1.5494,90.7211
Union#J439#Emphysema unspecified,European,ptvraredmg,Chapter X Diseases of the respiratory system,0.0566,169734,5104,2,0.000391849529780564,164630,11,0.0000668164976006803,5.8665,1.3,26.4743
131629#Source of report of K51 (Ulcerative colitis),European,ptvraredmg,Chapter XI Diseases of the digestive system,0.0632,417162,6117,2,0.000326957658983162,411045,26,0.0000632534150762082,5.1704,1.2269,21.7892
131647#Source of report of K62 (Other diseases of anus and rectum),European,ptvraredmg,Chapter XI Diseases of the digestive system,0.0353,423390,45184,7,0.00015492209631728,378206,23,0.0000608134191419491,2.5477,1.0932,5.9377
20002#1461#inflammatory bowel disease,European,ptvraredmg,Chapter XI Diseases of the digestive system,0.033,385372,3929,2,0.000509035377958768,381443,26,0.0000681622155866014,7.4713,1.7727,31.4896
20002#1503#anal problem,European,ptvraredmg,Chapter XI Diseases of the digestive system,0.0984,285546,1475,1,0.000677966101694915,284071,19,0.0000668846872788845,10.1425,1.3569,75.8159
20002#1505#haemorrhoids | piles,European,ptvraredmg,Chapter XI Diseases of the digestive system,0.0776,280252,1189,1,0.000841042893187553,279063,18,0.000064501564162931,13.0492,1.7406,97.8313
20002#1562#food intolerance,European,ptvraredmg,Chapter XI Diseases of the digestive system,0.0118,291458,173,1,0.00578034682080925,291285,19,0.0000652282129186192,89.1267,11.865,669.4961
41202#Block K20-K31#K20-K31 Diseases of oesophagus stomach and duodenum,European,ptvraredmg,Chapter XI Diseases of the digestive system,0.026,326168,77254,1,0.0000129443135630518,248914,22,0.0000883839398346417,0.1464,0.0197,1.0865
41202#K048#Radicular cyst,European,ptvraredmg,Chapter XI Diseases of the digestive system,0.0416,254416,469,1,0.00213219616204691,253947,22,0.0000866322500364249,24.6625,3.3174,183.3478
41202#K294#Chronic atrophic gastritis,European,ptvraredmg,Chapter XI Diseases of the digestive system,0.0355,254346,399,1,0.0025062656641604,253947,22,0.0000866322500364249,29.0001,3.8995,215.6724
41202#K51#Ulcerative colitis,European,ptvraredmg,Chapter XI Diseases of the digestive system,0.0426,215242,3749,2,0.000533475593491598,211493,17,0.0000803809109521355,6.6399,1.5335,28.7499
41202#K519#Ulcerative colitis unspecified,European,ptvraredmg,Chapter XI Diseases of the digestive system,0.0319,211610,2981,2,0.000670915800067092,208629,18,0.0000862775548940943,7.7808,1.8046,33.5489
41202#K562#Volvulus,European,ptvraredmg,Chapter XI Diseases of the digestive system,0.0511,254527,580,1,0.00172413793103448,253947,22,0.0000866322500364249,19.9344,2.6825,148.1401
41202#K574#Diverticular disease of both small and large intestine with perforation and abscess,European,ptvraredmg,Chapter XI Diseases of the digestive system,0.0033,253983,36,1,0.0277777777777778,253947,22,0.0000866322500364249,329.7727,43.2566,2514.069
41202#K838#Other specified diseases of biliary tract,European,ptvraredmg,Chapter XI Diseases of the digestive system,0.0722,207610,817,1,0.00122399020807834,206793,18,0.0000870435653044349,14.0778,1.8771,105.5814
Union#K048#Radicular cyst,European,ptvraredmg,Chapter XI Diseases of the digestive system,0.0531,165975,603,1,0.00165837479270315,165372,14,0.0000846576203952301,19.6201,2.5759,149.4443
Union#K29#Gastritis and duodenitis,European,ptvraredmg,Chapter XI Diseases of the digestive system,0.0852,216916,58905,1,0.0000169764875647229,158011,14,0.0000886014264829664,0.1916,0.0252,1.4571
Union#K294#Chronic atrophic gastritis,European,ptvraredmg,Chapter XI Diseases of the digestive system,0.0766,166253,881,1,0.00113507377979569,165372,14,0.0000846576203952301,13.4219,1.763,102.1828
Union#K519#Ulcerative colitis unspecified,European,ptvraredmg,Chapter XI Diseases of the digestive system,0.0648,145802,4385,2,0.000456100342075257,141417,12,0.0000848554275652857,5.377,1.203,24.0326
Union#K574#Diverticular disease of both small and large intestine with perforation and abscess,European,ptvraredmg,Chapter XI Diseases of the digestive system,0.0063,165442,70,1,0.0142857142857143,165372,14,0.0000846576203952301,171.1781,22.2031,1319.724
Union#K624#Stenosis of anus and rectum,European,ptvraredmg,Chapter XI Diseases of the digestive system,0.051,133049,535,1,0.00186915887850467,132514,12,0.0000905564695051089,20.6776,2.6838,159.3101
Union#K64#Haemorrhoids and perianal venous thrombosis,European,ptvraredmg,Chapter XI Diseases of the digestive system,0.0787,216322,65277,1,0.0000153193314643749,151045,13,0.0000860670661061273,0.178,0.0233,1.3606
131709#Source of report of L08 (Other local infections of skin and subcutaneous tissue),European,ptvraredmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0208,459449,14780,4,0.00027063599458728,444669,29,0.0000652170490859493,4.1506,1.459,11.8082
131775#Source of report of L60 (Nail disorders),European,ptvraredmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0057,412352,10724,4,0.000372995151063036,401628,24,0.0000597567898652484,6.2438,2.166,17.9985
131837#Source of report of L98 (Other disorders of skin and subcutaneous tissue not elsewhere classified),European,ptvraredmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0743,443874,46862,7,0.000149374759933422,397012,25,0.0000629703888043686,2.3723,1.026,5.4853
41202#Block L60-L75#L60-L75 Disorders of skin appendages,European,ptvraredmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0594,402654,12905,3,0.000232468035645099,389749,25,0.0000641438464242371,3.6248,1.0943,12.0071
41202#L600#Ingrowing nail,European,ptvraredmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0689,359243,1025,1,0.000975609756097561,358218,24,0.0000669983082927156,14.575,1.9698,107.8413
41202#L989#Disorder of skin and subcutaneous tissue unspecified,European,ptvraredmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0949,396955,7943,2,0.00025179403248143,389012,24,0.0000616947549175861,4.0821,0.9646,17.2756
Union#Block L60-L75#L60-L75 Disorders of skin appendages,European,ptvraredmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0656,275858,15382,3,0.000195033155636458,260476,14,0.0000537477541117032,3.6292,1.0428,12.6301
Union#L024#Cutaneous abscess furuncle and carbuncle of limb,European,ptvraredmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0923,220323,1770,1,0.000564971751412429,218553,11,0.000050331040983194,11.2309,1.4492,87.039
Union#L03#Cellulitis,European,ptvraredmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0876,272984,31761,4,0.000125940618998142,241223,11,0.0000456009584492358,2.762,0.8794,8.6747
Union#L08#Other local infections of skin and subcutaneous tissue,European,ptvraredmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0125,283757,14780,4,0.00027063599458728,268977,14,0.0000520490599567993,5.2008,1.7117,15.8021
Union#L40#Psoriasis,European,ptvraredmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0586,261787,14837,3,0.000202197209678506,246950,13,0.0000526422352702976,3.8415,1.0946,13.4824
Union#L60#Nail disorders,European,ptvraredmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0041,252566,10891,4,0.000367275732255991,241675,12,0.0000496534602255095,7.3991,2.3859,22.9457
Union#L600#Ingrowing nail,European,ptvraredmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0769,232990,1327,1,0.000753579502637528,231663,13,0.0000561159960805135,13.4383,1.7566,102.8031
Union#L82#Seborrhoeic keratosis,European,ptvraredmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0958,290045,30518,4,0.00013107018808572,259527,13,0.0000500911273200862,2.6168,0.8532,8.0262
Union#L98#Other disorders of skin and subcutaneous tissue not elsewhere classified,European,ptvraredmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0245,305833,46867,7,0.000149358823905947,258966,13,0.0000501996401071955,2.9756,1.1871,7.4585
131971#Source of report of M84 (Disorders of continuity of bone),European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0041,387197,4175,3,0.000718562874251497,383022,27,0.0000704920344001128,10.2001,3.0932,33.6364
41202#M063#Rheumatoid nodule,European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0122,232617,178,1,0.00561797752808989,232439,15,0.0000645330602867849,87.542,11.5015,666.3105
41202#M0634#Rheumatoid nodule Hand,European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0056,222463,78,1,0.0128205128205128,222385,15,0.0000674505924410369,192.5281,25.1202,1475.5878
41202#M0693#Rheumatoid arthritis unspecified Forearm,European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0058,211730,73,1,0.0136986301369863,211657,16,0.0000755940035056719,183.7161,24.0444,1403.7183
41202#M0694#Rheumatoid arthritis unspecified Hand,European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0131,208882,183,1,0.00546448087431694,208699,14,0.0000670822572221237,81.9015,10.7137,626.0998
41202#M0697#Rheumatoid arthritis unspecified Ankle and foot,European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0127,232435,186,1,0.00537634408602151,232249,15,0.0000645858539756899,83.6879,10.9977,636.8287
41202#M0699#Rheumatoid arthritis unspecified Site unspecified,European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0487,236545,655,1,0.00152671755725191,235890,17,0.000072067489083895,21.2154,2.8192,159.6544
41202#M238#Other internal derangements of knee,European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0923,279577,1174,1,0.000851788756388416,278403,22,0.0000790221369740987,10.7875,1.4528,80.0983
41202#M7987#Other specified soft tissue disorders Ankle and foot,European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0241,321251,313,1,0.00319488817891374,320938,24,0.0000747807987835657,42.8571,5.7798,317.7822
41202#M840#Malunion of fracture,European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0369,254678,563,1,0.00177619893428064,254115,16,0.0000629636188339925,28.2583,3.7411,213.4505
41202#M8406#Malunion of fracture Lower leg,European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0036,320984,46,1,0.0217391304347826,320938,24,0.0000747807987835657,297.1426,39.3528,2243.6446
41202#M899#Disorder of bone unspecified,European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0514,267604,783,1,0.00127713920817369,266821,17,0.0000637131260283111,20.0695,2.6675,150.9949
41202#M8997#Disorder of bone unspecified Ankle and foot,European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0316,234103,358,1,0.00279329608938548,233745,20,0.0000855633275578087,32.7346,4.3813,244.5735
Union#M063#Rheumatoid nodule,European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0135,115899,225,1,0.00444444444444444,115674,6,0.0000518699102650552,86.0625,10.3189,717.7851
Union#M0634#Rheumatoid nodule Hand,European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0077,111317,96,1,0.0104166666666667,111221,8,0.0000719288623551308,146.3329,18.1248,1181.4402
Union#M0693#Rheumatoid arthritis unspecified Forearm,European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0085,114160,122,1,0.00819672131147541,114038,7,0.0000613830477560112,134.6293,16.4385,1102.5969
Union#M0694#Rheumatoid arthritis unspecified Hand,European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.032,110535,399,1,0.0025062656641604,110136,8,0.0000726374664051718,34.5879,4.3158,277.1968
Union#M0697#Rheumatoid arthritis unspecified Ankle and foot,European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0225,111804,282,1,0.00354609929078014,111522,8,0.0000717347249869981,49.6059,6.1837,397.9383
Union#M1397#Arthritis unspecified Ankle and foot,European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0878,134104,1362,1,0.000734214390602056,132742,8,0.0000602672854107969,12.1909,1.5236,97.5403
Union#M679#Disorder of synovium and tendon unspecified,European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0404,146002,601,1,0.00166389351081531,145401,9,0.0000618977861225164,26.9244,3.4057,212.855
Union#M712#Synovial cyst of popliteal space [Baker],European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0692,142467,1018,1,0.000982318271119843,141449,9,0.0000636271730447016,15.4529,1.9559,122.0872
Union#M7126#Synovial cyst of popliteal space [Baker]-Lower Leg,European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0139,139025,216,1,0.00462962962962963,138809,8,0.0000576331505882183,80.6983,10.0495,648.0129
Union#M7964#Pain in limb Hand,European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0248,140627,353,1,0.0028328611898017,140274,9,0.0000641601437187219,44.2756,5.5944,350.4088
Union#M7987#Other specified soft tissue disorders Ankle and foot,European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0396,158337,638,1,0.00156739811912226,157699,9,0.0000570707487048111,27.5057,3.4796,217.4303
Union#M84#Disorders of continuity of bone,European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0043,131984,4175,3,0.000718562874251497,127809,8,0.00006259340109069,11.4874,3.0464,43.3165
Union#M840#Malunion of fracture,European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0019,133038,791,2,0.00252844500632111,132247,9,0.0000680544738254932,37.2449,8.0343,172.6584
Union#M8406#Malunion of fracture Lower leg,European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0044,120415,67,1,0.0149253731343284,120348,7,0.0000581646558314222,260.4784,31.6058,2146.7261
Union#M8407#Malunion of fracture Ankle and foot,European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0054,157784,85,1,0.0117647058823529,157699,9,0.0000570707487048111,208.5847,26.1351,1664.7175
Union#M899#Disorder of bone unspecified,European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0829,137271,1314,1,0.00076103500761035,135957,8,0.0000588421339099863,12.9426,1.6176,103.5576
Union#M8997#Disorder of bone unspecified Ankle and foot,European,ptvraredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0323,109551,513,1,0.00194931773879142,109038,6,0.0000550266879436527,35.4922,4.2652,295.3421
132045#Source of report of N25 (Disorders resulting from impaired renal tubular function),European,ptvraredmg,Chapter XIV Diseases of the genitourinary system,0.0165,459449,231,1,0.00432900432900433,459218,32,0.0000696836796467037,62.3894,8.4894,458.5083
20002#1197#kidney stone|ureter stone|bladder stone,European,ptvraredmg,Chapter XIV Diseases of the genitourinary system,0.0287,281974,3571,2,0.000560067208064968,278403,19,0.0000682463910230853,8.2106,1.9117,35.2634
40002#N189#Chronic kidney disease unspecified,European,ptvraredmg,Chapter XIV Diseases of the genitourinary system,0.0853,319228,1052,1,0.000950570342205323,318176,26,0.0000817157799456904,11.6428,1.5784,85.879
41202#Block N60-N64#N60-N64 Disorders of breast,European,ptvraredmg,Chapter XIV Diseases of the genitourinary system,0.0732,186339,6011,2,0.000332723340542339,180328,12,0.0000665454061487955,5.0013,1.1191,22.3514
41202#N302#Other chronic cystitis,European,ptvraredmg,Chapter XIV Diseases of the genitourinary system,0.0566,343194,768,1,0.00130208333333333,342426,25,0.0000730084748237576,17.8566,2.4165,131.953
41202#N608#Other benign mammary dysplasias,European,ptvraredmg,Chapter XIV Diseases of the genitourinary system,0.0309,177367,428,1,0.00233644859813084,176939,12,0.0000678199831580375,34.5291,4.4797,266.1456
Union#N209#Urinary calculus unspecified,European,ptvraredmg,Chapter XIV Diseases of the genitourinary system,0.0278,182386,3710,2,0.000539083557951483,178676,11,0.0000615639481519622,8.7607,1.9411,39.539
Union#N25#Disorders resulting from impaired renal tubular function,European,ptvraredmg,Chapter XIV Diseases of the genitourinary system,0.0164,223138,231,1,0.00432900432900433,222907,15,0.000067292637736814,64.6064,8.4987,491.1345
Union#N251#Nephrogenic diabetes insipidus,European,ptvraredmg,Chapter XIV Diseases of the genitourinary system,0.0024,222941,34,1,0.0294117647058824,222907,15,0.000067292637736814,450.2869,57.8035,3507.718
Union#N302#Other chronic cystitis,European,ptvraredmg,Chapter XIV Diseases of the genitourinary system,0.0953,198991,1242,1,0.000805152979066023,197749,15,0.0000758537337736221,10.6223,1.402,80.4796
Union#N603#Fibrosclerosis of breast,European,ptvraredmg,Chapter XIV Diseases of the genitourinary system,0.031,99454,391,1,0.00255754475703325,99063,7,0.0000706621039136711,36.2842,4.4535,295.6187
41202#Block R00-R09#R00-R09 Symptoms and signs involving the circulatory and respiratory systems,European,ptvraredmg,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0682,320360,62508,1,0.0000159979522621104,257852,22,0.0000853202612351271,0.1875,0.0253,1.391
41202#R07#Pain in throat and chest,European,ptvraredmg,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0615,304446,44939,0,0,259507,21,0.0000809226726061339,0,,
41202#R102#Pelvic and perineal pain,European,ptvraredmg,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0813,185339,1119,1,0.000893655049151028,184220,13,0.0000705677993703181,12.6742,1.6565,96.9705
41202#R25#Abnormal involuntary movements,European,ptvraredmg,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0424,284576,535,1,0.00186915887850467,284041,22,0.0000774536070496865,24.1759,3.2528,179.6851
41202#R252#Cramp and spasm,European,ptvraredmg,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.021,284303,262,1,0.00381679389312977,284041,22,0.0000774536070496865,49.4634,6.6426,368.3215
41202#R30#Pain associated with micturition,European,ptvraredmg,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0549,227287,641,1,0.0015600624024961,226646,19,0.0000838311728422297,18.6371,2.4911,139.4306
41202#R300#Dysuria,European,ptvraredmg,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0426,223191,539,1,0.00185528756957328,222652,17,0.0000763523345849128,24.3423,3.2337,183.2432
41202#R418#Other and unspecified symptoms and signs involving cognitive functions and awareness,European,ptvraredmg,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0404,235059,509,1,0.00196463654223969,234550,18,0.0000767426987849073,25.6487,3.4175,192.4976
41202#R47#Speech disturbances not elsewhere classified,European,ptvraredmg,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0717,237361,928,1,0.00107758620689655,236433,18,0.0000761315044854145,14.1685,1.8894,106.2463
41202#R470#Dysphasia and aphasia,European,ptvraredmg,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0312,246108,410,1,0.0024390243902439,245698,18,0.0000732606696025202,33.3714,4.4444,250.5708
41202#R54#Senility,European,ptvraredmg,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0303,213083,345,1,0.00289855072463768,212738,18,0.0000846111179008922,34.354,4.5733,258.0627
Union#Block R50-R69#R50-R69 General symptoms and signs,European,ptvraredmg,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0656,161071,93868,5,0.0000532662888311246,67203,10,0.000148802880823773,0.3579,0.1223,1.0472
Union#R07#Pain in throat and chest,European,ptvraredmg,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0866,117140,51444,1,0.0000194386128605863,65696,7,0.000106551388212372,0.1824,0.0224,1.4828
Union#R074#Chest pain unspecified,European,ptvraredmg,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0776,157559,94335,4,0.0000424020777018074,63224,8,0.000126534227508541,0.3351,0.1009,1.1128
Union#R25#Abnormal involuntary movements,European,ptvraredmg,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0774,67583,2635,2,0.000759013282732448,64948,10,0.000153969329309602,4.9326,1.0802,22.524
Union#R252#Cramp and spasm,European,ptvraredmg,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.079,68298,930,1,0.0010752688172043,67368,5,0.0000742192138700867,14.5023,1.6926,124.2571
Union#R418#Other and unspecified symptoms and signs involving cognitive functions and awareness,European,ptvraredmg,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0927,62545,2959,2,0.000675904021628929,59586,9,0.000151042191118719,4.4773,0.9669,20.7317
Union#R522#Other chronic pain,European,ptvraredmg,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0896,274060,199247,12,0.0000602267537277851,74813,10,0.00013366660874447,0.4505,0.1946,1.0429
Union#R529#Pain unspecified,European,ptvraredmg,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0731,85036,536,1,0.00186567164179104,84500,11,0.000130177514792899,14.3567,1.8502,111.4005
Union#R748#Abnormal levels of other serum enzymes,European,ptvraredmg,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0614,57102,600,1,0.00166666666666667,56502,5,0.0000884924427453895,18.8638,2.2005,161.7132
130325#Source of report of B88 (Other infestations),European,raredmg,Chapter I Certain infectious and parasitic diseases,0.0073,459449,178,1,0.00561797752808989,459271,18,0.000039192546448611,144.1472,19.1393,1085.6428
41202#A08#Viral and other specified intestinal infections,European,raredmg,Chapter I Certain infectious and parasitic diseases,0.05,404298,1479,1,0.000676132521974307,402819,13,0.0000322725591394646,20.9642,2.7406,160.3638
41202#A084#Viral intestinal infection unspecified,European,raredmg,Chapter I Certain infectious and parasitic diseases,0.0556,401228,1347,1,0.000742390497401633,399881,16,0.0000400119035413035,18.5673,2.4605,140.1105
Union#A084#Viral intestinal infection unspecified,European,raredmg,Chapter I Certain infectious and parasitic diseases,0.0701,279371,1557,1,0.000642260757867694,277814,12,0.0000431943674544839,14.878,1.9333,114.4943
Union#B88#Other infestations,European,raredmg,Chapter I Certain infectious and parasitic diseases,0.0078,294770,178,1,0.00561797752808989,294592,12,0.0000407343037149685,138.6911,17.9376,1072.3395
Union#Block B85-B89#B85-B89 Pediculosis acariasis and other infestations,European,raredmg,Chapter I Certain infectious and parasitic diseases,0.0043,294689,97,1,0.0103092783505155,294592,12,0.0000407343037149685,255.7118,32.925,1985.987
20001#1022#colon cancer|sigmoid cancer,European,raredmg,Chapter II Neoplasms,0.0584,349237,1499,1,0.00066711140760507,347738,13,0.0000373844676164239,17.8559,2.3343,136.5858
40006#C184#Malignant neoplasm: Transverse colon,European,raredmg,Chapter II Neoplasms,0.0208,342159,479,1,0.00208768267223382,341680,14,0.0000409740107703114,51.0559,6.7003,389.0454
40006#C82#Follicular lymphoma,European,raredmg,Chapter II Neoplasms,0.0333,342453,773,1,0.00129366106080207,341680,14,0.0000409740107703114,31.6123,4.1517,240.7041
40006#C822#Follicular lymphoma grade III unspecified,European,raredmg,Chapter II Neoplasms,0.0041,341773,93,1,0.010752688172043,341680,14,0.0000409740107703114,265.2686,34.525,2038.1617
